Gene: TRAK2; ID:  66008
Gene: FGF3; ID:  2248
Gene: FGF4; ID:  2249
Gene: FGF8; ID:  2253
Gene: FGF17; ID:  8822
Gene: FGF18; ID:  8817
Gene: FGF1; ID:  2246
Gene: FGF7; ID:  2252
Gene: STAT5B; ID:  6777
Gene: PGR; ID:  5241
Gene: FRS2; ID:  10818
Gene: ANOS1; ID:  3730
Gene: TSPAN3; ID:  10099
Gene: C8orf74; ID:  203076
Gene: HOXC6; ID:  3223
Gene: TFF1; ID:  7031
Gene: BEX2; ID:  84707
Gene: BEX1; ID:  55859
Gene: PDLIM2; ID:  64236
Gene: S100A14; ID:  57402
Gene: RHOBTB2; ID:  23221
Gene: GLCE; ID:  26035
Gene: LAPTM4B; ID:  55353
Gene: CD83; ID:  9308
Gene: DNAJC30; ID:  84277
Gene: SNX22; ID:  79856
Gene: IFFO2; ID:  126917
Gene: UBXN4; ID:  23190
Gene: UBE4A; ID:  9354
Gene: CCDC120; ID:  90060
Gene: IP6K1; ID:  9807
Gene: SNX24; ID:  28966
Gene: PKP4; ID:  8502
Gene: FAM171B; ID:  165215
Gene: CTDSP1; ID:  58190
Gene: TIMP1; ID:  7076
Gene: RPS6KA2; ID:  6196
Gene: PTPRR; ID:  5801
Gene: CEP295; ID:  85459
Gene: BCL11A; ID:  53335
Gene: FCGRT; ID:  2217
Gene: RAET1E; ID:  135250
Gene: SLC9A6; ID:  10479
Gene: DUSP14; ID:  11072
Gene: ARHGEF26; ID:  26084
Gene: PDPR; ID:  55066
Gene: DARS2; ID:  55157
Gene: CPT2; ID:  1376
Gene: AARS2; ID:  57505
Gene: LIN7C; ID:  55327
Gene: MUT; ID:  4594
Gene: MTIF2; ID:  4528
Gene: CELA3B; ID:  23436
Gene: GABRG3; ID:  2567
Gene: NSF; ID:  4905
Gene: GABRG1; ID:  2565
Gene: DMPK; ID:  1760
Gene: TEFM; ID:  79736
Gene: GABRG2; ID:  2566
Gene: SRSF10; ID:  10772
Gene: MC1R; ID:  4157
Gene: RNMT; ID:  8731
Gene: CKB; ID:  1152
Gene: TSR2; ID:  90121
Gene: TUBB2A; ID:  7280
Gene: H2AFV; ID:  94239
Gene: COA6; ID:  388753
Gene: GPC4; ID:  2239
Gene: KRT85; ID:  3891
Gene: BCAS2; ID:  10286
Gene: PI4K2A; ID:  55361
Gene: KRT33B; ID:  3884
Gene: CBS; ID:  875
Gene: GLA; ID:  2717
Gene: MPP2; ID:  4355
Gene: HSDL2; ID:  84263
Gene: GYS2; ID:  2998
Gene: PRH1; ID:  5554
Gene: DHX57; ID:  90957
Gene: UNC80; ID:  285175
Gene: RRP1; ID:  8568
Gene: MTDH; ID:  92140
Gene: ZNF768; ID:  79724
Gene: THOC6; ID:  79228
Gene: PDXK; ID:  8566
Gene: ZC3H4; ID:  23211
Gene: ATG16L2; ID:  89849
Gene: SLK; ID:  9748
Gene: PDHB; ID:  5162
Gene: RPL7L1; ID:  285855
Gene: CPSF1; ID:  29894
Gene: ATP1A2; ID:  477
Gene: SKIV2L2; ID:  23517
Gene: PPA1; ID:  5464
Gene: ZNF510; ID:  22869
Gene: POFUT2; ID:  23275
Gene: ATG12; ID:  9140
Gene: NIP7; ID:  51388
Gene: KRT71; ID:  112802
Gene: PLRG1; ID:  5356
Gene: SEC23B; ID:  10483
Gene: EXOSC1; ID:  51013
Gene: LRRC15; ID:  131578
Gene: MPC1; ID:  51660
Gene: RPF2; ID:  84154
Gene: TUBB4A; ID:  10382
Gene: MYBPC2; ID:  4606
Gene: KATNB1; ID:  10300
Gene: RWDD2A; ID:  112611
Gene: TP53INP1; ID:  94241
Gene: CCPG1; ID:  9236
Gene: FOXN4; ID:  121643
Gene: FNIP2; ID:  57600
Gene: TGDS; ID:  23483
Gene: HIST1H4G; ID:  8369
Gene: MAGEA11; ID:  4110
Gene: IL27RA; ID:  9466
Gene: EBI3; ID:  10148
Gene: IL27; ID:  246778
Gene: GOSR1; ID:  9527
Gene: RHBDD3; ID:  25807
Gene: CELSR2; ID:  1952
Gene: B4GALT1; ID:  2683
Gene: PLXNB2; ID:  23654
Gene: PLD6; ID:  201164
Gene: FNDC3A; ID:  22862
Gene: MT-CO1; ID:  4512
Gene: DEPDC1; ID:  55635
Gene: DNAJC18; ID:  202052
Gene: TMX1; ID:  81542
Gene: LRP11; ID:  84918
Gene: TNFSF9; ID:  8744
Gene: ULBP3; ID:  79465
Gene: B4GALT5; ID:  9334
Gene: POTEE; ID:  445582
Gene: TMX4; ID:  56255
Gene: LENG8; ID:  114823
Gene: RBL2; ID:  5934
Gene: TAF1; ID:  6872
Gene: E2F5; ID:  1875
Gene: RBBP9; ID:  10741
Gene: BRF2; ID:  55290
Gene: CREG1; ID:  8804
Gene: ID2; ID:  3398
Gene: CCNE1; ID:  898
Gene: RINT1; ID:  60561
Gene: DGKZ; ID:  8525
Gene: CCNE2; ID:  9134
Gene: LIN52; ID:  91750
Gene: LIN9; ID:  286826
Gene: GSTM3; ID:  2947
Gene: TMLHE; ID:  55217
Gene: MYOD1; ID:  4654
Gene: RBL1; ID:  5933
Gene: XBP1; ID:  7494
Gene: CDK6; ID:  1021
Gene: DYRK1B; ID:  9149
Gene: DYRK1A; ID:  1859
Gene: LDHC; ID:  3948
Gene: GRAMD4; ID:  23151
Gene: LBX1; ID:  10660
Gene: CCND2; ID:  894
Gene: TXNDC11; ID:  51061
Gene: RARG; ID:  5916
Gene: HEBP1; ID:  50865
Gene: COTL1; ID:  23406
Gene: S100A6; ID:  6277
Gene: C15orf48; ID:  84419
Gene: ITGB3; ID:  3690
Gene: ITGB2; ID:  3689
Gene: AP2A1; ID:  160
Gene: DPYSL2; ID:  1808
Gene: AP2A2; ID:  161
Gene: PRKCH; ID:  5583
Gene: ITGB5; ID:  3693
Gene: RALBP1; ID:  10928
Gene: IGSF5; ID:  150084
Gene: IRS1; ID:  3667
Gene: BMP2K; ID:  55589
Gene: REPS1; ID:  85021
Gene: AP1B1; ID:  162
Gene: EPS15L1; ID:  58513
Gene: OLIG1; ID:  116448
Gene: GTSE1; ID:  51512
Gene: KIAA1107; ID:  23285
Gene: STAMBPL1; ID:  57559
Gene: UNC5CL; ID:  222643
Gene: COL10A1; ID:  1300
Gene: SEZ6L2; ID:  26470
Gene: OASL; ID:  8638
Gene: FCN1; ID:  2219
Gene: LGALS8; ID:  3964
Gene: FBXW4; ID:  6468
Gene: REST; ID:  5978
Gene: SLC25A11; ID:  8402
Gene: COPS2; ID:  9318
Gene: MCM4; ID:  4173
Gene: SKIV2L; ID:  6499
Gene: SEMG1; ID:  6406
Gene: ATP5H; ID:  10476
Gene: PDCL3; ID:  79031
Gene: PDCL; ID:  5082
Gene: CCT6B; ID:  10693
Gene: TFAP2A; ID:  7020
Gene: SLC6A4; ID:  6532
Gene: FBXO33; ID:  254170
Gene: NFYB; ID:  4801
Gene: IREB2; ID:  3658
Gene: ANKRD2; ID:  26287
Gene: AGO4; ID:  192670
Gene: UBE2O; ID:  63893
Gene: IFIT1; ID:  3434
Gene: JAM2; ID:  58494
Gene: GIGYF2; ID:  26058
Gene: SMU1; ID:  55234
Gene: LSM3; ID:  27258
Gene: MRPL2; ID:  51069
Gene: PABPC3; ID:  5042
Gene: MRPL40; ID:  64976
Gene: RIBC2; ID:  26150
Gene: CHCHD2; ID:  51142
Gene: DBT; ID:  1629
Gene: MBL2; ID:  4153
Gene: MOGS; ID:  7841
Gene: MRPL49; ID:  740
Gene: MRPL23; ID:  6150
Gene: GZF1; ID:  64412
Gene: UBAP2L; ID:  9898
Gene: LMAN1; ID:  3998
Gene: MAP2; ID:  4133
Gene: EIF3K; ID:  27335
Gene: LIN28B; ID:  389421
Gene: USP10; ID:  9100
Gene: SEC31B; ID:  25956
Gene: MAP4; ID:  4134
Gene: ZC3HAV1; ID:  56829
Gene: APOB; ID:  338
Gene: LGSN; ID:  51557
Gene: SEPSECS; ID:  51091
Gene: HDLBP; ID:  3069
Gene: KRT8; ID:  3856
Gene: TAB3; ID:  257397
Gene: SLC25A1; ID:  6576
Gene: CCDC180; ID:  100499483
Gene: LARP4B; ID:  23185
Gene: NUFIP2; ID:  57532
Gene: CASC3; ID:  22794
Gene: RFC1; ID:  5981
Gene: DNAJC9; ID:  23234
Gene: KRR1; ID:  11103
Gene: LARP4; ID:  113251
Gene: NOL6; ID:  65083
Gene: TDRD3; ID:  81550
Gene: FAM98A; ID:  25940
Gene: ACO1; ID:  48
Gene: SEPT9; ID:  10801
Gene: GARS; ID:  2617
Gene: SMC2; ID:  10592
Gene: SORT1; ID:  6272
Gene: EIF3I; ID:  8668
Gene: E4F1; ID:  1877
Gene: THUMPD1; ID:  55623
Gene: LTA; ID:  4049
Gene: TNFRSF1B; ID:  7133
Gene: LTB; ID:  4050
Gene: LGALS2; ID:  3957
Gene: UMOD; ID:  7369
Gene: CLSPN; ID:  63967
Gene: WIF1; ID:  11197
Gene: ICOS; ID:  29851
Gene: WNT1; ID:  7471
Gene: WNT11; ID:  7481
Gene: WNT7A; ID:  7476
Gene: FGFR4; ID:  2264
Gene: WNT5A; ID:  7474
Gene: MXD4; ID:  10608
Gene: MLX; ID:  6945
Gene: SHBG; ID:  6462
Gene: DPP9; ID:  91039
Gene: UHRF1BP1L; ID:  23074
Gene: TPP2; ID:  7174
Gene: WDR34; ID:  89891
Gene: MIOS; ID:  54468
Gene: DOK5; ID:  55816
Gene: SHE; ID:  126669
Gene: ANKS1A; ID:  23294
Gene: FBXL8; ID:  55336
Gene: ORC4; ID:  5000
Gene: EXD3; ID:  54932
Gene: MPO; ID:  4353
Gene: CP; ID:  1356
Gene: ICE2; ID:  79664
Gene: APCDD1; ID:  147495
Gene: PLB1; ID:  151056
Gene: CSRNP1; ID:  64651
Gene: ZNF587; ID:  84914
Gene: AQP1; ID:  358
Gene: ZNF112; ID:  7771
Gene: RBM11; ID:  54033
Gene: RHOXF2; ID:  84528
Gene: SLC4A1AP; ID:  22950
Gene: GABPB1; ID:  2553
Gene: ZNF774; ID:  342132
Gene: TTC33; ID:  23548
Gene: ZCCHC8; ID:  55596
Gene: C1QTNF8; ID:  390664
Gene: C1QL1; ID:  10882
Gene: RXFP1; ID:  59350
Gene: GABBR1; ID:  2550
Gene: GABBR2; ID:  9568
Gene: CDC34; ID:  997
Gene: CEBPG; ID:  1054
Gene: CD34; ID:  947
Gene: CEBPA; ID:  1050
Gene: BATF; ID:  10538
Gene: SPHK1; ID:  8877
Gene: DCC; ID:  1630
Gene: EPS8L2; ID:  64787
Gene: MAPKAP1; ID:  79109
Gene: PCK1; ID:  5105
Gene: CNDP2; ID:  55748
Gene: SNU13; ID:  4809
Gene: PRKACB; ID:  5567
Gene: NACA2; ID:  342538
Gene: ASB14; ID:  142686
Gene: ITGB8; ID:  3696
Gene: CEP57; ID:  9702
Gene: ASB17; ID:  127247
Gene: CEP76; ID:  79959
Gene: ASGR2; ID:  433
Gene: ANTXR1; ID:  84168
Gene: DNASE1L2; ID:  1775
Gene: APRT; ID:  353
Gene: RPL39; ID:  6170
Gene: RPL3L; ID:  6123
Gene: DDX55; ID:  57696
Gene: MUC20; ID:  200958
Gene: TOR1AIP2; ID:  163590
Gene: FKBP9; ID:  11328
Gene: FSTL4; ID:  23105
Gene: PCDH12; ID:  51294
Gene: EPHA7; ID:  2045
Gene: EMILIN1; ID:  11117
Gene: ESRRB; ID:  2103
Gene: SLC7A6OS; ID:  84138
Gene: AAR2; ID:  25980
Gene: KDELR1; ID:  10945
Gene: ARFGAP1; ID:  55738
Gene: BZW1; ID:  9689
Gene: SERINC3; ID:  10955
Gene: TCEAL9; ID:  51186
Gene: FAM63A; ID:  55793
Gene: VPS36; ID:  51028
Gene: RNF115; ID:  27246
Gene: TRAFD1; ID:  10906
Gene: UBE2D4; ID:  51619
Gene: UBE2W; ID:  55284
Gene: UBE2Z; ID:  65264
Gene: UBE2H; ID:  7328
Gene: TRIM9; ID:  114088
Gene: UBOX5; ID:  22888
Gene: TRAIP; ID:  10293
Gene: GMDS; ID:  2762
Gene: LIG1; ID:  3978
Gene: MPDZ; ID:  8777
Gene: CENPF; ID:  1063
Gene: ACY1; ID:  95
Gene: PARP11; ID:  57097
Gene: NUP35; ID:  129401
Gene: HECTD2; ID:  143279
Gene: PATJ; ID:  10207
Gene: KIF1A; ID:  547
Gene: AMOTL1; ID:  154810
Gene: AMOT; ID:  154796
Gene: LIG3; ID:  3980
Gene: PLPPR1; ID:  54886
Gene: CLEC4E; ID:  26253
Gene: TNFRSF13B; ID:  23495
Gene: RNF114; ID:  55905
Gene: C11orf24; ID:  53838
Gene: PARP12; ID:  64761
Gene: CKAP5; ID:  9793
Gene: LYSMD2; ID:  256586
Gene: TRIB1; ID:  10221
Gene: TACC2; ID:  10579
Gene: MAGEA10; ID:  4109
Gene: FXR1; ID:  8087
Gene: FOCAD; ID:  54914
Gene: MZT2A; ID:  653784
Gene: P4HA1; ID:  5033
Gene: FOPNL; ID:  123811
Gene: JARID2; ID:  3720
Gene: CCDC61; ID:  729440
Gene: ZNF107; ID:  51427
Gene: ZBTB44; ID:  29068
Gene: SOX5; ID:  6660
Gene: ASH1L; ID:  55870
Gene: ZBTB11; ID:  27107
Gene: SOX13; ID:  9580
Gene: TTF1; ID:  7270
Gene: MAP2K6; ID:  5608
Gene: MAP2K3; ID:  5606
Gene: PARD3; ID:  56288
Gene: BMPR1B; ID:  658
Gene: SASH3; ID:  54440
Gene: MBD1; ID:  4152
Gene: CXXC5; ID:  51523
Gene: HEYL; ID:  26508
Gene: SOX7; ID:  83595
Gene: LEF1; ID:  51176
Gene: PARD3B; ID:  117583
Gene: MKL2; ID:  57496
Gene: ZNF292; ID:  23036
Gene: FKBP1A; ID:  2280
Gene: WWP1; ID:  11059
Gene: TGFB1; ID:  7040
Gene: PPP1R15A; ID:  23645
Gene: ACVR2B; ID:  93
Gene: TCF7L2; ID:  6934
Gene: GDA; ID:  9615
Gene: LDHAL6B; ID:  92483
Gene: MVD; ID:  4597
Gene: PEPD; ID:  5184
Gene: SORD; ID:  6652
Gene: GLS; ID:  2744
Gene: SMS; ID:  6611
Gene: CSE1L; ID:  1434
Gene: LCMT2; ID:  9836
Gene: ABAT; ID:  18
Gene: ATRIP; ID:  84126
Gene: AP1G1; ID:  164
Gene: AMDHD1; ID:  144193
Gene: NPEPL1; ID:  79716
Gene: C7orf31; ID:  136895
Gene: MATN3; ID:  4148
Gene: RABEP1; ID:  9135
Gene: CEBPD; ID:  1052
Gene: DDRGK1; ID:  65992
Gene: DDX58; ID:  23586
Gene: DCLRE1C; ID:  64421
Gene: EMSY; ID:  56946
Gene: MTCH1; ID:  23787
Gene: ARFGAP3; ID:  26286
Gene: ZNF223; ID:  7766
Gene: ZNF169; ID:  169841
Gene: KLKB1; ID:  3818
Gene: SERPINA5; ID:  5104
Gene: HGFAC; ID:  3083
Gene: TFPI2; ID:  7980
Gene: F12; ID:  2161
Gene: MST1; ID:  4485
Gene: HGF; ID:  3082
Gene: IGFBP3; ID:  3486
Gene: NCAPH; ID:  23397
Gene: WNT2; ID:  7472
Gene: FZD1; ID:  8321
Gene: FZD9; ID:  8326
Gene: WNT3A; ID:  89780
Gene: SFRP1; ID:  6422
Gene: RRAGC; ID:  64121
Gene: AQP5; ID:  362
Gene: UQCR11; ID:  10975
Gene: NME7; ID:  29922
Gene: TOMM34; ID:  10953
Gene: COL4A2; ID:  1284
Gene: C1QL4; ID:  338761
Gene: PAH; ID:  5053
Gene: CHST8; ID:  64377
Gene: NEUROG3; ID:  50674
Gene: CLMP; ID:  79827
Gene: FAM234B; ID:  57613
Gene: VSIG1; ID:  340547
Gene: HOXB9; ID:  3219
Gene: TLX3; ID:  30012
Gene: S100A2; ID:  6273
Gene: TCF12; ID:  6938
Gene: ASUN; ID:  55726
Gene: CYB5A; ID:  1528
Gene: SBDS; ID:  51119
Gene: NAA50; ID:  80218
Gene: DTD1; ID:  92675
Gene: NAA15; ID:  80155
Gene: HPCAL1; ID:  3241
Gene: LETM1; ID:  3954
Gene: HPCAL4; ID:  51440
Gene: ACADVL; ID:  37
Gene: RAVER1; ID:  125950
Gene: NSDHL; ID:  50814
Gene: PPP1R8; ID:  5511
Gene: MCTS1; ID:  28985
Gene: GSTK1; ID:  373156
Gene: TCEA1; ID:  6917
Gene: RPRD1A; ID:  55197
Gene: ZNF503; ID:  84858
Gene: TSFM; ID:  10102
Gene: ZMPSTE24; ID:  10269
Gene: MINPP1; ID:  9562
Gene: BRD4; ID:  23476
Gene: CYB5R3; ID:  1727
Gene: CLN5; ID:  1203
Gene: OSBPL9; ID:  114883
Gene: DIS3; ID:  22894
Gene: CMTM5; ID:  116173
Gene: SYAP1; ID:  94056
Gene: EMG1; ID:  10436
Gene: TBCE; ID:  6905
Gene: EIF3J; ID:  8669
Gene: NCR2; ID:  9436
Gene: TYROBP; ID:  7305
Gene: KMT2E; ID:  55904
Gene: PMS1; ID:  5378
Gene: UQCR10; ID:  29796
Gene: MYO1E; ID:  4643
Gene: SQRDL; ID:  58472
Gene: RAB5B; ID:  5869
Gene: RAB5A; ID:  5868
Gene: SENP3; ID:  26168
Gene: KPNA5; ID:  3841
Gene: ITPK1; ID:  3705
Gene: ITGA6; ID:  3655
Gene: POP1; ID:  10940
Gene: IFNGR1; ID:  3459
Gene: IDH3B; ID:  3420
Gene: BOD1; ID:  91272
Gene: HMGB3; ID:  3149
Gene: HLX; ID:  3142
Gene: CPNE8; ID:  144402
Gene: SMDT1; ID:  91689
Gene: SYT12; ID:  91683
Gene: GPAT4; ID:  137964
Gene: COMMD9; ID:  29099
Gene: MAN2B1; ID:  4125
Gene: MPV17; ID:  4358
Gene: MEF2D; ID:  4209
Gene: SLC35A4; ID:  113829
Gene: SNX8; ID:  29886
Gene: TIMM22; ID:  29928
Gene: ARHGEF4; ID:  50649
Gene: LRRC8E; ID:  80131
Gene: THOC7; ID:  80145
Gene: PODXL2; ID:  50512
Gene: TMEM184A; ID:  202915
Gene: GREB1L; ID:  80000
Gene: FLAD1; ID:  80308
Gene: MSRB3; ID:  253827
Gene: HSD3B7; ID:  80270
Gene: SPSB3; ID:  90864
Gene: YDJC; ID:  150223
Gene: CEP95; ID:  90799
Gene: KNSTRN; ID:  90417
Gene: JMJD4; ID:  65094
Gene: FCHSD1; ID:  89848
Gene: RSRC2; ID:  65117
Gene: LIX1L; ID:  128077
Gene: NAP1L4; ID:  4676
Gene: EFCAB11; ID:  90141
Gene: NADK; ID:  65220
Gene: ACAT2; ID:  39
Gene: ABR; ID:  29
Gene: NPR2; ID:  4882
Gene: NQO2; ID:  4835
Gene: MTR; ID:  4548
Gene: MVK; ID:  4598
Gene: MXRA7; ID:  439921
Gene: JMJD8; ID:  339123
Gene: NAB1; ID:  4664
Gene: MYO9A; ID:  4649
Gene: LRRC61; ID:  65999
Gene: OGDH; ID:  4967
Gene: NUMA1; ID:  4926
Gene: NTHL1; ID:  4913
Gene: OAZ2; ID:  4947
Gene: NVL; ID:  4931
Gene: ZNF772; ID:  400720
Gene: PFKM; ID:  5213
Gene: PGD; ID:  5226
Gene: PDE4B; ID:  5142
Gene: PDE2A; ID:  5138
Gene: PFAS; ID:  5198
Gene: PCCB; ID:  5096
Gene: OXA1L; ID:  5018
Gene: P2RY2; ID:  5029
Gene: PRIM2; ID:  5558
Gene: PRIM1; ID:  5557
Gene: PPIB; ID:  5479
Gene: POLA1; ID:  5422
Gene: ACSF3; ID:  197322
Gene: PLCB3; ID:  5331
Gene: HDHD3; ID:  81932
Gene: SFXN3; ID:  81855
Gene: URM1; ID:  81605
Gene: FBXO38; ID:  81545
Gene: C1orf21; ID:  81563
Gene: VPS26B; ID:  112936
Gene: COA3; ID:  28958
Gene: DTYMK; ID:  1841
Gene: EFNA4; ID:  1945
Gene: RAB32; ID:  10981
Gene: CS; ID:  1431
Gene: CTSL; ID:  1514
Gene: DFFA; ID:  1676
Gene: DES; ID:  1674
Gene: DNA2; ID:  1763
Gene: ENOPH1; ID:  58478
Gene: CREBZF; ID:  58487
Gene: CLHC1; ID:  130162
Gene: PRUNE1; ID:  58497
Gene: TNS3; ID:  64759
Gene: CEP85; ID:  64793
Gene: AP1S1; ID:  1174
Gene: CLCN6; ID:  1185
Gene: CLK3; ID:  1198
Gene: INF2; ID:  64423
Gene: ZDHHC6; ID:  64429
Gene: CDH24; ID:  64403
Gene: COPA; ID:  1314
Gene: SLC31A1; ID:  1317
Gene: LRRC42; ID:  115353
Gene: ATF6B; ID:  1388
Gene: RILPL1; ID:  353116
Gene: COX5B; ID:  1329
Gene: SLC25A4; ID:  291
Gene: COL4A3; ID:  1285
Gene: COL7A1; ID:  1294
Gene: WFDC1; ID:  58189
Gene: AOC2; ID:  314
Gene: TMBIM1; ID:  64114
Gene: ARL2; ID:  402
Gene: MLST8; ID:  64223
Gene: ATP6V0B; ID:  533
Gene: ATP5G3; ID:  518
Gene: NT5C3B; ID:  115024
Gene: BMP8B; ID:  656
Gene: BNIP2; ID:  663
Gene: RBM25; ID:  58517
Gene: KANK1; ID:  23189
Gene: GGA3; ID:  23163
Gene: CCNG1; ID:  900
Gene: POGZ; ID:  23126
Gene: KDM4C; ID:  23081
Gene: XPO7; ID:  23039
Gene: DAGLA; ID:  747
Gene: DDR1; ID:  780
Gene: PIP5K1C; ID:  23396
Gene: SMG5; ID:  23381
Gene: PPP1R13B; ID:  23368
Gene: FNBP4; ID:  23360
Gene: NCAPD3; ID:  23310
Gene: FANCM; ID:  57697
Gene: SCFD1; ID:  23256
Gene: MTCL1; ID:  23255
Gene: EXOC7; ID:  23265
Gene: ZC3H7B; ID:  23264
Gene: SFMBT2; ID:  57713
Gene: LRBA; ID:  987
Gene: FAM168A; ID:  23201
Gene: CHP1; ID:  11261
Gene: PACSIN2; ID:  11252
Gene: EXOSC8; ID:  11340
Gene: SPRYD4; ID:  283377
Gene: ANKRD52; ID:  283373
Gene: RANBP17; ID:  64901
Gene: KIF2C; ID:  11004
Gene: NUDT3; ID:  11165
Gene: C14orf1; ID:  11161
Gene: ELOVL1; ID:  64834
Gene: SCRIB; ID:  23513
Gene: POFUT1; ID:  23509
Gene: DDAH1; ID:  23576
Gene: ARL2BP; ID:  23568
Gene: HEBP2; ID:  23593
Gene: PRAME; ID:  23532
Gene: ADAT1; ID:  23536
Gene: PIGN; ID:  23556
Gene: GPR161; ID:  23432
Gene: TMED3; ID:  23423
Gene: COMMD3; ID:  23412
Gene: NOMO2; ID:  283820
Gene: OSBP2; ID:  23762
Gene: PITPNB; ID:  23760
Gene: TSEN54; ID:  283989
Gene: BACE1; ID:  23621
Gene: FAM89B; ID:  23625
Gene: ARFIP2; ID:  23647
Gene: SLC35B3; ID:  51000
Gene: MECR; ID:  51102
Gene: APH1A; ID:  51107
Gene: PLLP; ID:  51090
Gene: ADIPOR1; ID:  51094
Gene: GUK1; ID:  2987
Gene: PHF20; ID:  51230
Gene: EMC4; ID:  51234
Gene: SPG21; ID:  51324
Gene: CDC40; ID:  51362
Gene: UBAP1; ID:  51271
Gene: GLUD2; ID:  2747
Gene: SCARA3; ID:  51435
Gene: NTN4; ID:  59277
Gene: GOT1; ID:  2805
Gene: CSAD; ID:  51380
Gene: WDR83OS; ID:  51398
Gene: RAPGEF1; ID:  2889
Gene: GALNT1; ID:  2589
Gene: ETFDH; ID:  2110
Gene: NR2F6; ID:  2063
Gene: STX2; ID:  2054
Gene: DMTN; ID:  2039
Gene: EFEMP1; ID:  2202
Gene: ZNF618; ID:  114991
Gene: HARS; ID:  3035
Gene: HADH; ID:  3033
Gene: AGRN; ID:  375790
Gene: EMC10; ID:  284361
Gene: ZNF780A; ID:  284323
Gene: ABCC5; ID:  10057
Gene: ARPC4; ID:  10093
Gene: GNPDA1; ID:  10007
Gene: DLGAP4; ID:  22839
Gene: ADNP2; ID:  22850
Gene: WDR37; ID:  22884
Gene: SLC25A15; ID:  10166
Gene: RCL1; ID:  10171
Gene: RBM5; ID:  10181
Gene: SEPHS2; ID:  22928
Gene: SLC25A39; ID:  51629
Gene: RPIA; ID:  22934
Gene: NUTF2; ID:  10204
Gene: USPL1; ID:  10208
Gene: SIGMAR1; ID:  10280
Gene: STX6; ID:  10228
Gene: PCF11; ID:  51585
Gene: SCAF8; ID:  22828
Gene: PPHLN1; ID:  51535
Gene: ZNF787; ID:  126208
Gene: SMYD5; ID:  10322
Gene: EMC8; ID:  10328
Gene: HMG20A; ID:  10363
Gene: GIPC3; ID:  126326
Gene: LUC7L3; ID:  51747
Gene: ERAP1; ID:  51752
Gene: CMPK1; ID:  51727
Gene: MSRB1; ID:  51734
Gene: RAPGEF6; ID:  51735
Gene: RNASEH2A; ID:  10535
Gene: AGPAT1; ID:  10554
Gene: NPRL2; ID:  10641
Gene: HEXIM1; ID:  10614
Gene: ZNF460; ID:  10794
Gene: PNPLA6; ID:  10908
Gene: LMAN2; ID:  10960
Gene: YIPF1; ID:  54432
Gene: RNF216; ID:  54476
Gene: ZNF76; ID:  7629
Gene: ZNF207; ID:  7756
Gene: MINOS1; ID:  440574
Gene: IFRD2; ID:  7866
Gene: POLE3; ID:  54107
Gene: ZSCAN32; ID:  54925
Gene: CHTF8; ID:  54921
Gene: OCIAD1; ID:  54940
Gene: HAUS4; ID:  54930
Gene: PNISR; ID:  25957
Gene: TPGS2; ID:  25941
Gene: HIRA; ID:  7290
Gene: AHCTF1; ID:  25909
Gene: GEMIN5; ID:  25929
Gene: ANKRD49; ID:  54851
Gene: UROD; ID:  7389
Gene: UMPS; ID:  7372
Gene: ZRANB1; ID:  54764
Gene: KLHDC4; ID:  54758
Gene: EPOP; ID:  100170841
Gene: TTC39C; ID:  125488
Gene: PCYOX1L; ID:  78991
Gene: MARVELD2; ID:  153562
Gene: SELENOW; ID:  6415
Gene: SEMA3F; ID:  6405
Gene: SMTN; ID:  6525
Gene: SLC20A2; ID:  6575
Gene: TMED4; ID:  222068
Gene: S100A4; ID:  6275
Gene: ATXN2; ID:  6311
Gene: TAPBP; ID:  6892
Gene: STK10; ID:  6793
Gene: SURF1; ID:  6834
Gene: SURF6; ID:  6838
Gene: KIF4A; ID:  24137
Gene: CDYL2; ID:  124359
Gene: ZC3H18; ID:  124245
Gene: TMEM141; ID:  85014
Gene: VKORC1L1; ID:  154807
Gene: ADAL; ID:  161823
Gene: DOCK7; ID:  85440
Gene: CIPC; ID:  85457
Gene: TANC1; ID:  85461
Gene: ZNF558; ID:  148156
Gene: RFX5; ID:  5993
Gene: RBMS2; ID:  5939
Gene: CREB3L4; ID:  148327
Gene: WDR81; ID:  124997
Gene: PTPN9; ID:  5780
Gene: SAR1A; ID:  56681
Gene: TNPO2; ID:  30000
Gene: METTL3; ID:  56339
Gene: CDC42SE1; ID:  56882
Gene: C14orf93; ID:  60686
Gene: TTLL11; ID:  158135
Gene: ESPL1; ID:  9700
Gene: TATDN2; ID:  9797
Gene: SNX17; ID:  9784
Gene: DHX38; ID:  9785
Gene: ZNF623; ID:  9831
Gene: KIF18B; ID:  146909
Gene: WDR1; ID:  9948
Gene: PIK3R4; ID:  30849
Gene: ZNHIT3; ID:  9326
Gene: GRHPR; ID:  9380
Gene: KIF3B; ID:  9371
Gene: SNRNP40; ID:  9410
Gene: SH3BP5; ID:  9467
Gene: SCAMP1; ID:  9522
Gene: MTFR1; ID:  9650
Gene: KDM4A; ID:  9682
Gene: MTRF1; ID:  9617
Gene: MAGT1; ID:  84061
Gene: TMEM222; ID:  84065
Gene: SYT7; ID:  9066
Gene: FAM83G; ID:  644815
Gene: OBSCN; ID:  84033
Gene: MAGI1; ID:  9223
Gene: ZMYM4; ID:  9202
Gene: ZMYM3; ID:  9203
Gene: MIEN1; ID:  84299
Gene: CRLF1; ID:  9244
Gene: MCRIP2; ID:  84331
