,closeness,betweenness,degree,eigenvector
entrez gene/locuslink:855695,0.4454849498327759,7.924383931786451e-08,5.0,0.0030958111419435554
entrez gene/locuslink:851700,0.47643271600031795,0.0001242758422748652,47.0,0.011118525581352677
entrez gene/locuslink:855077,0.36883884068672695,1.638498588384637e-05,15.0,0.0019047977670251957
entrez gene/locuslink:856067,0.4714487966021708,1.4413261312790627e-05,9.0,0.006184399549400269
entrez gene/locuslink:852713,0.45612967049691805,0.0001121706935596896,20.0,0.005812963373561182
entrez gene/locuslink:851707,0.471671388101983,4.142889468612063e-05,69.0,0.017249006644041158
entrez gene/locuslink:851955,0.464723212901225,7.07297073686475e-06,29.0,0.010302420905838465
entrez gene/locuslink:851810,0.49353643474680936,0.000788582967345211,236.0,0.03952080862848709
entrez gene/locuslink:850799,0.4803654431799968,6.46821104629824e-05,64.0,0.0194031280992506
entrez gene/locuslink:853644,0.4297698429769843,1.7504970855513492e-05,14.0,0.00403680474689214
entrez gene/locuslink:851153,0.4411245216367383,8.268075501086566e-05,68.0,0.00912480661902224
entrez gene/locuslink:856287,0.46755070202808113,2.553793665434826e-05,33.0,0.010711738804438112
entrez gene/locuslink:854357,0.4643272135719266,3.915395208198398e-05,33.0,0.008820436630501102
entrez gene/locuslink:851497,0.41810825892857145,1.1915685987400476e-06,7.0,0.0030761825917519654
entrez gene/locuslink:850643,0.4551598450907434,0.0025996252106337413,59.0,0.013132022209608012
entrez gene/locuslink:851000,0.47863930368122654,0.00012565136948598636,89.0,0.02045125423680764
entrez gene/locuslink:851565,0.4712634641088136,6.005560255749452e-06,21.0,0.010307559837281708
entrez gene/locuslink:853552,0.47768568696206565,0.00011494133882272202,61.0,0.010697258913524849
entrez gene/locuslink:851424,0.46461514611270444,0.00017000134377002972,67.0,0.012475637107583188
entrez gene/locuslink:851928,0.47345971563981043,0.00046177406379643404,126.0,0.0185939632977302
entrez gene/locuslink:853313,0.4538845979100409,2.6862023350774467e-05,40.0,0.008235050003910314
entrez gene/locuslink:852260,0.45612967049691805,4.794181112310443e-06,12.0,0.0060561774475359825
entrez gene/locuslink:854957,0.4727875059157596,0.00045187840141941253,96.0,0.014500369722267672
entrez gene/locuslink:855080,0.4700439146800502,9.840583750706399e-05,46.0,0.009208955554534144
entrez gene/locuslink:853630,0.4661689220718619,1.5208920395857642e-05,17.0,0.0060580713922286245
entrez gene/locuslink:856744,0.4689773883107738,2.3532228883837736e-05,27.0,0.010938609633699324
entrez gene/locuslink:855288,0.459239963224027,7.439449817400966e-05,67.0,0.019232944728570945
entrez gene/locuslink:856702,0.45892351274787535,0.0001776605159557303,47.0,0.009459752948633925
entrez gene/locuslink:853196,0.4804424495030458,7.167454970926625e-06,18.0,0.009787290445227689
entrez gene/locuslink:855541,0.4564770390678547,5.629571835580054e-05,55.0,0.009503908644090482
entrez gene/locuslink:853908,0.45560960778352083,1.5707673784770555e-05,31.0,0.0074079439935522155
entrez gene/locuslink:855953,0.4471465870943678,0.000184011160014222,62.0,0.009432010550721839
entrez gene/locuslink:852551,0.4530612244897959,3.4733530795844356e-06,26.0,0.010982800666506226
entrez gene/locuslink:856537,0.49244166940519224,0.0026241932278119593,363.0,0.02977103701274128
entrez gene/locuslink:854349,0.36517606920921164,8.378855838355033e-06,20.0,0.0020968736478672555
entrez gene/locuslink:851596,0.4684276336355111,0.00012148007217530438,61.0,0.011286438563197238
entrez gene/locuslink:855669,0.48264755616394234,0.000238751773989431,122.0,0.026485084296235833
entrez gene/locuslink:853568,0.47776183644189385,3.727017140006363e-05,38.0,0.013641238276260733
entrez gene/locuslink:851069,0.4787922358015816,2.60312827020412e-05,52.0,0.018606163600052007
entrez gene/locuslink:855932,0.36208771293947084,1.4455206629881056e-06,12.0,0.001842625745083729
entrez gene/locuslink:850367,0.4762812872467223,0.00011364034690757395,80.0,0.01988152901923239
entrez gene/locuslink:850318,0.4805580052914295,8.442710783540164e-05,61.0,0.01390479479962754
entrez gene/locuslink:855166,0.4608642165154544,1.686483119053131e-05,15.0,0.004913342506803433
entrez gene/locuslink:851842,0.46486738017682644,2.0404396212113408e-05,15.0,0.005910607628703228
entrez gene/locuslink:854710,0.4433431952662722,1.223437439776464e-05,11.0,0.004585426763372386
entrez gene/locuslink:852624,0.4713746461151305,0.00017506025306334214,122.0,0.023359648226945216
entrez gene/locuslink:854795,0.4103231106243154,7.718692118531466e-06,14.0,0.003952399638752185
entrez gene/locuslink:854675,0.44347440071026933,2.4156796182645573e-05,46.0,0.009179254878312419
entrez gene/locuslink:853242,0.4514234071396295,5.612207306817546e-06,17.0,0.005335230087959826
entrez gene/locuslink:855175,0.45481447757796495,2.6086624491791286e-06,13.0,0.006226233922892076
entrez gene/locuslink:855492,0.46235729713051527,9.964632725483715e-05,48.0,0.010048232297128725
entrez gene/locuslink:852900,0.46008596868283697,5.4601139089917795e-06,19.0,0.008129117419116556
entrez gene/locuslink:852876,0.4797502801344645,0.00011335300823659544,97.0,0.023361566724327293
entrez gene/locuslink:856593,0.46787916634142535,9.235324890934488e-05,81.0,0.012574346898321773
entrez gene/locuslink:853031,0.48063507337021893,0.00023797350491771958,112.0,0.01986366310417872
entrez gene/locuslink:851944,0.47252660622782816,3.60228001812928e-05,26.0,0.007612650475299235
entrez gene/locuslink:852046,0.47334754797441364,2.2517490712232548e-05,22.0,0.008276663703394525
entrez gene/locuslink:856071,0.430820096312801,7.764439638673449e-06,18.0,0.0053914588168422865
entrez gene/locuslink:852091,0.4368804664723032,5.437568538334527e-05,37.0,0.005997726682719596
entrez gene/locuslink:852931,0.4630359212050985,0.0006349396490381377,135.0,0.01367007195901781
entrez gene/locuslink:852701,0.43989431968295906,1.3778869252621283e-05,17.0,0.003974553022965044
entrez gene/locuslink:852655,0.4567205120390125,6.582407958027752e-05,22.0,0.005921359445786288
entrez gene/locuslink:851908,0.46682242990654205,4.312049796321431e-06,9.0,0.006004775845797677
entrez gene/locuslink:850620,0.48167791706846674,0.0004957094492688909,169.0,0.021490879691308258
entrez gene/locuslink:852731,0.41749669150936825,4.077466444666938e-06,12.0,0.0026665858751735404
entrez gene/locuslink:850420,0.4483171278982797,7.184884259303156e-06,20.0,0.007677222210730581
entrez gene/locuslink:851736,0.4599800475788504,7.264233726511295e-06,32.0,0.011872513746543481
entrez gene/locuslink:850714,0.4689773883107738,2.040470086250082e-05,30.0,0.009474683247502008
entrez gene/locuslink:852864,0.4065382528486164,2.0897442204416074e-06,6.0,0.0021102634953313747
entrez gene/locuslink:856817,0.4551598450907434,1.320790402679014e-05,10.0,0.0048805602256505
entrez gene/locuslink:853353,0.4757898079060168,0.0003979773942703117,113.0,0.012554766371693955
entrez gene/locuslink:851457,0.4506089309878214,0.00010516847256617683,64.0,0.007494770860272402
entrez gene/locuslink:850499,0.46667704764870754,3.657084675091406e-05,48.0,0.016521337746725876
entrez gene/locuslink:854257,0.47753346080305925,0.00020735996017712198,74.0,0.013248276070507766
entrez gene/locuslink:854881,0.4859737311496676,0.0002405611018335281,195.0,0.03797405368996519
entrez gene/locuslink:853971,0.4708562450903378,5.702133123413801e-06,17.0,0.007662970634350057
entrez gene/locuslink:852302,0.4653004191895668,2.8671842309620506e-07,8.0,0.006287320563668956
entrez gene/locuslink:855405,0.4606871109061563,1.282566013798984e-05,20.0,0.006324744888491119
entrez gene/locuslink:855408,0.47093023255813954,4.3105111371473785e-05,93.0,0.026063612287305086
entrez gene/locuslink:853537,0.5026415094339622,0.004536280097696209,515.0,0.06344658258232702
entrez gene/locuslink:852577,0.4504734706147603,7.308554654594805e-05,52.0,0.008845837581626173
entrez gene/locuslink:856241,0.4663502684198242,2.61427840191762e-05,15.0,0.006395243507850706
entrez gene/locuslink:855508,0.4703020792467634,7.08668595454378e-07,9.0,0.007536575615918393
entrez gene/locuslink:852652,0.4784100885944608,1.2201516579303109e-05,16.0,0.009555285826802163
entrez gene/locuslink:856921,0.43783783783783786,1.6811010592891316e-05,23.0,0.0060127035731180785
entrez gene/locuslink:851672,0.46203653742388034,2.9739658127680873e-05,26.0,0.008206467599962094
entrez gene/locuslink:850630,0.47601651842439646,1.21500743517608e-05,23.0,0.009436096446859306
entrez gene/locuslink:853513,0.464723212901225,2.5073272820802183e-05,29.0,0.00764989902297934
entrez gene/locuslink:851105,0.45550573751804846,6.019182860200244e-06,13.0,0.004882705133436444
entrez gene/locuslink:855483,0.46008596868283697,8.916369869470988e-05,25.0,0.005297290981961429
entrez gene/locuslink:850966,0.4712264150943396,3.147440604658536e-05,39.0,0.009755402447788384
entrez gene/locuslink:851714,0.47252660622782816,4.2538522967342994e-06,14.0,0.007344014277857896
entrez gene/locuslink:855443,0.4595216191352346,1.1520035692894507e-06,11.0,0.006237912712645351
entrez gene/locuslink:856473,0.43252994660124117,8.521508796984465e-07,9.0,0.0037056981730046114
entrez gene/locuslink:850568,0.4818327974276527,0.0009832946124232519,190.0,0.020066512500307467
entrez gene/locuslink:853741,0.4630359212050985,6.274853367236472e-06,15.0,0.0058175173474982024
entrez gene/locuslink:855568,0.48028846153846155,0.001541213801996821,253.0,0.02150935207052915
entrez gene/locuslink:853197,0.45990946060001536,1.1349408756328108e-05,33.0,0.011027740412659942
entrez gene/locuslink:855348,0.4596978295881586,2.9402813088953346e-06,17.0,0.007090935119001643
entrez gene/locuslink:853406,0.4598388952819333,3.5182236998056394e-06,16.0,0.0052779680874265175
entrez gene/locuslink:856070,0.4777237586674105,4.4845027475127596e-05,48.0,0.013353779690655583
entrez gene/locuslink:851391,0.42342469624187623,0.00019500218309011417,23.0,0.0042630516576523
entrez gene/locuslink:852385,0.4464804469273743,0.000144215941832497,73.0,0.010109226940041478
entrez gene/locuslink:856682,0.40870039547252146,3.9497122991482455e-05,32.0,0.0034418513699431105
entrez gene/locuslink:854560,0.3162393162393162,3.958119344474751e-08,2.0,6.336621356952307e-05
entrez gene/locuslink:853124,0.43010907003444315,2.3522031834212455e-06,13.0,0.004157534820864171
entrez gene/locuslink:850314,0.4527190332326284,3.527175955662291e-05,45.0,0.009924167105146037
entrez gene/locuslink:855840,0.4449558310444659,1.761471796562194e-06,11.0,0.004253853571040852
entrez gene/locuslink:851337,0.4464471920154923,1.4484092196410183e-05,25.0,0.005435596520398485
entrez gene/locuslink:850692,0.4686840253342716,9.050939097316439e-06,19.0,0.007252920529153853
entrez gene/locuslink:850514,0.4015273311897106,5.211299669318094e-07,4.0,0.0017643113734854762
entrez gene/locuslink:851812,0.4800192199887883,5.7090594099403926e-05,43.0,0.015069028344444952
entrez gene/locuslink:854761,0.45685975609756097,5.4460194406963986e-06,14.0,0.006225922477881271
entrez gene/locuslink:852861,0.4582218484825319,5.8730053780875546e-06,26.0,0.008388934107278116
entrez gene/locuslink:855870,0.4546419902912621,3.6559899320852663e-06,10.0,0.004490080657177404
entrez gene/locuslink:851007,0.4576271186440678,1.7760176758625776e-06,15.0,0.008548905434671877
entrez gene/locuslink:852021,0.4584321223709369,6.278007282692925e-05,119.0,0.022208440956994438
entrez gene/locuslink:851683,0.3956174509933338,1.952084112624e-06,7.0,0.0016024074694257163
entrez gene/locuslink:855863,0.479136690647482,0.00012113581227463572,34.0,0.008695086579535636
entrez gene/locuslink:851015,0.3523395250411474,4.595419932131157e-06,10.0,0.0010591499872393913
entrez gene/locuslink:854404,0.4541941350306888,6.688705486154887e-06,19.0,0.006345530786586197
entrez gene/locuslink:854405,0.4654449448672154,1.4398719710763446e-05,31.0,0.010153831591992072
entrez gene/locuslink:854457,0.45412531252367605,2.203484575292977e-06,10.0,0.006512750945642776
entrez gene/locuslink:855688,0.44778126400717166,3.9490264565715774e-07,6.0,0.004563998993875117
entrez gene/locuslink:850942,0.4557828302030264,1.7088110426250703e-05,21.0,0.005597272379787949
entrez gene/locuslink:854053,0.45588682689382415,7.506612214622543e-05,61.0,0.009094817612869474
entrez gene/locuslink:852921,0.4588181261481935,2.297958697241797e-05,30.0,0.008320231963759262
entrez gene/locuslink:856382,0.48518698397280235,0.00036930448436507635,139.0,0.019897561419966858
entrez gene/locuslink:854095,0.48136845486668806,1.92116019620922e-05,40.0,0.015599954293119228
entrez gene/locuslink:851083,0.45268484253455177,5.305819239935061e-05,21.0,0.005861115416729807
entrez gene/locuslink:851539,0.4761299547223767,7.26108934972245e-05,68.0,0.016371773453296892
entrez gene/locuslink:853283,0.4722287875206807,3.173243364432401e-05,41.0,0.010030119238152188
entrez gene/locuslink:852978,0.4213412062420919,3.6136090122334644e-06,12.0,0.002597752407308339
entrez gene/locuslink:852811,0.4805194805194805,1.8229464530574208e-05,36.0,0.014330891078478026
entrez gene/locuslink:856375,0.464291247095275,8.82925096338215e-06,33.0,0.011302414539561321
entrez gene/locuslink:856031,0.4759031361651449,3.470800882113563e-05,50.0,0.012672952963765773
entrez gene/locuslink:852518,0.4687939934303144,0.00017513945690842257,60.0,0.01109327473276258
entrez gene/locuslink:855078,0.4510497403867861,2.39330880083533e-05,14.0,0.005217949717719733
entrez gene/locuslink:852464,0.36045462745805523,2.13202298250216e-06,10.0,0.00155009604898663
entrez gene/locuslink:854253,0.4724148802017655,7.451685303042856e-06,32.0,0.012297844496730674
entrez gene/locuslink:855513,0.47700143243673404,1.2886584553758818e-05,28.0,0.012784692748516348
entrez gene/locuslink:856475,0.440864960282436,0.0001471650514241982,93.0,0.010281915923088985
entrez gene/locuslink:852372,0.4505750582575359,4.2493932086499497e-05,69.0,0.014863997727128
entrez gene/locuslink:856608,0.4077273654853411,4.094549079338218e-07,7.0,0.0028276852766854236
entrez gene/locuslink:850748,0.4484512943288942,3.6495097613132054e-06,14.0,0.005447135581776968
entrez gene/locuslink:856162,0.46656807036662257,0.00016592374522367916,68.0,0.011319544265989825
entrez gene/locuslink:851648,0.4485519718626057,1.1561008324548306e-05,14.0,0.004161881558188055
entrez gene/locuslink:852244,0.427379679144385,3.6718196429283414e-06,13.0,0.003287679325364669
entrez gene/locuslink:853696,0.44321206743566993,1.8024399589673195e-05,27.0,0.005037262388657403
entrez gene/locuslink:854713,0.4790601023017903,0.00029639120277779777,97.0,0.015171562900773296
entrez gene/locuslink:855130,0.46350139189607176,2.9868428758886325e-05,35.0,0.00884304055149481
entrez gene/locuslink:856690,0.37608231898607103,9.882791503028288e-06,19.0,0.002094925170577432
entrez gene/locuslink:852198,0.45727799816905706,1.9278561044237712e-06,7.0,0.004761443054185701
entrez gene/locuslink:856778,0.44942640773787207,1.7405819747311745e-05,20.0,0.006597757272233519
entrez gene/locuslink:855625,0.4794816414686825,0.00015505295199335758,37.0,0.011365991719766556
entrez gene/locuslink:854268,0.4275320970042796,3.9617324155831975e-06,16.0,0.005049014088020851
entrez gene/locuslink:852583,0.41822495115824726,5.926703668258033e-06,10.0,0.0024644851648326126
entrez gene/locuslink:852436,0.4135219041048637,5.802308449613612e-06,14.0,0.004758879257792018
entrez gene/locuslink:852410,0.4749227478012836,0.00030966619520443866,65.0,0.011150153544641862
entrez gene/locuslink:853285,0.4617873651771957,1.1251494223904946e-05,11.0,0.005159537581983452
entrez gene/locuslink:851023,0.45938074800735745,1.3970647018886973e-05,12.0,0.005252630182573751
entrez gene/locuslink:855907,0.4602272727272727,3.2920804451996977e-05,19.0,0.00521320090604032
entrez gene/locuslink:850995,0.44858554108666365,9.10957311513896e-05,26.0,0.005638358966785036
entrez gene/locuslink:856078,0.4600153491941673,2.2354171416744475e-06,11.0,0.006043271973833535
entrez gene/locuslink:856227,0.4494938132733408,7.2917889983132e-06,18.0,0.005497420664635148
entrez gene/locuslink:856240,0.46089965397923877,1.950401225691055e-06,10.0,0.006039286877419339
entrez gene/locuslink:854700,0.4497298919567827,1.2156706301777756e-05,39.0,0.007577629773026989
entrez gene/locuslink:855718,0.4178168130489335,1.0221912815738994e-05,30.0,0.006577116847855634
entrez gene/locuslink:852250,0.46989651928504234,0.00017028387177978396,103.0,0.022388267897082696
entrez gene/locuslink:850790,0.4364669045365179,2.03456405627158e-05,27.0,0.004875438458755441
